x1,y1,z1,x2,y2,z2,angle,type
-7.44296829652587,-2.41836699797834,46.597,-7.23028122143333,-2.99488054168919,46.597,0.0,B
-7.44296829652587,-2.41836699797834,45.6167525126618,-7.23028122143333,-2.99488054168919,44.9748089608923,3.14159265358979,C
-7.44296829652587,-2.41836699797834,43.9955,-7.23028122143333,-2.99488054168919,43.9955,0.0,B
-7.23028122143333,-2.99488054168919,46.597,-7.13822830729252,-3.19455874838612,46.597,0.0,B
-7.13822830729252,-3.19455874838612,46.597,-6.97301705829817,-3.55292965096169,46.597,0.0,B
-6.97301705829817,-3.55292965096169,46.597,-6.78019764349675,-3.8972334904447,46.597,0.0,B
-6.78019764349675,-3.8972334904447,46.597,-6.67276192623512,-4.08907376746702,46.597,0.0,B
-6.67276192623512,-4.08907376746702,46.597,-6.33136699797834,-4.60000738444089,46.597,0.0,B
-7.23028122143333,-2.99488054168919,46.597,-7.23028122143333,-2.99488054168919,44.9748089608923,0.0785398163397448,C
-6.97301705829817,-3.55292965096169,46.597,-6.97301705829817,-3.55292965096169,46.1847533245235,3.14159265358979,C
-7.13822830729252,-3.19455874838612,46.597,-6.97301705829817,-3.55292965096169,46.1847533245235,-3.14159265358979,C
-6.78019764349675,-3.8972334904447,46.597,-6.97301705829817,-3.55292965096169,46.1847533245235,-3.14159265358979,C
-6.67276192623512,-4.08907376746702,46.597,-6.67276192623512,-4.08907376746702,44.9748089608923,0.0785398163397448,C
-6.33136699797834,-4.60000738444089,46.597,-6.33136699797834,-4.60000738444089,45.6167525126618,3.14159265358979,C
-6.67276192623512,-4.08907376746702,44.9748089608923,-6.33136699797834,-4.60000738444089,45.6167525126618,3.14159265358979,C
-6.97301705829817,-3.55292965096169,46.1847533245235,-6.97301705829817,-3.55292965096169,44.3328654091228,-3.14159265358979,C
-7.23028122143333,-2.99488054168919,44.9748089608923,-6.97301705829817,-3.55292965096169,44.3328654091228,3.14159265358979,C
-6.67276192623512,-4.08907376746702,44.9748089608923,-6.97301705829817,-3.55292965096169,44.3328654091228,3.14159265358979,C
-7.23028122143333,-2.99488054168919,44.9748089608923,-7.23028122143333,-2.99488054168919,43.9955,0.0785398163397448,C
-6.97301705829817,-3.55292965096169,44.3328654091228,-6.97301705829817,-3.55292965096169,43.9955,3.14159265358979,C
-6.67276192623512,-4.08907376746702,44.9748089608923,-6.67276192623512,-4.08907376746702,43.9955,0.0785398163397448,C
-6.33136699797834,-4.60000738444089,45.6167525126618,-6.33136699797834,-4.60000738444089,43.9955,-3.14159265358979,C
-7.23028122143333,-2.99488054168919,43.9955,-6.97301705829817,-3.55292965096169,43.9955,0.0,B
-6.97301705829817,-3.55292965096169,43.9955,-6.67276192623512,-4.08907376746702,43.9955,0.0,B
-6.67276192623512,-4.08907376746702,43.9955,-6.33136699797834,-4.60000738444089,43.9955,0.0,B
-6.33136699797834,-4.60000738444089,46.597,-5.95093708678584,-5.08258042623202,46.597,0.0,B
-6.33136699797834,-4.60000738444089,45.6167525126618,-5.95093708678584,-5.08258042623202,44.9748089608923,3.14159265358979,C
-6.33136699797834,-4.60000738444089,43.9955,-5.95093708678584,-5.08258042623202,43.9955,0.0,B
-5.95093708678584,-5.08258042623202,46.597,-5.8016856036726,-5.24403977102202,46.597,0.0,B
-5.8016856036726,-5.24403977102202,46.597,-5.53381766956592,-5.53381766956592,46.597,0.0,B
-5.53381766956592,-5.53381766956592,46.597,-5.24403977102202,-5.8016856036726,46.597,0.0,B
-5.24403977102202,-5.8016856036726,46.597,-5.08258042623202,-5.95093708678584,46.597,0.0,B
-5.08258042623202,-5.95093708678584,46.597,-4.6000073844409,-6.33136699797834,46.597,0.0,B
-5.95093708678584,-5.08258042623202,46.597,-5.95093708678584,-5.08258042623202,44.9748089608923,0.0785398163397448,C
-5.53381766956592,-5.53381766956592,46.597,-5.53381766956592,-5.53381766956592,46.1847533245235,3.14159265358979,C
-5.8016856036726,-5.24403977102202,46.597,-5.53381766956592,-5.53381766956592,46.1847533245235,-3.14159265358979,C
-5.24403977102202,-5.8016856036726,46.597,-5.53381766956592,-5.53381766956592,46.1847533245235,-3.14159265358979,C
-5.08258042623202,-5.95093708678584,46.597,-5.08258042623202,-5.95093708678584,44.9748089608923,0.0785398163397448,C
-4.6000073844409,-6.33136699797834,46.597,-4.6000073844409,-6.33136699797834,45.6167525126618,3.14159265358979,C
-5.08258042623202,-5.95093708678584,44.9748089608923,-4.6000073844409,-6.33136699797834,45.6167525126618,3.14159265358979,C
-5.53381766956592,-5.53381766956592,46.1847533245235,-5.53381766956592,-5.53381766956592,44.3328654091228,-3.14159265358979,C
-5.95093708678584,-5.08258042623202,44.9748089608923,-5.53381766956592,-5.53381766956592,44.3328654091228,3.14159265358979,C
-5.08258042623202,-5.95093708678584,44.9748089608923,-5.53381766956592,-5.53381766956592,44.3328654091228,3.14159265358979,C
-5.95093708678584,-5.08258042623202,44.9748089608923,-5.95093708678584,-5.08258042623202,43.9955,0.0785398163397448,C
-5.53381766956592,-5.53381766956592,44.3328654091228,-5.53381766956592,-5.53381766956592,43.9955,3.14159265358979,C
-5.08258042623202,-5.95093708678584,44.9748089608923,-5.08258042623202,-5.95093708678584,43.9955,0.0785398163397448,C
-4.6000073844409,-6.33136699797834,45.6167525126618,-4.6000073844409,-6.33136699797834,43.9955,-3.14159265358979,C
-5.95093708678584,-5.08258042623202,43.9955,-5.53381766956592,-5.53381766956592,43.9955,0.0,B
-5.53381766956592,-5.53381766956592,43.9955,-5.08258042623202,-5.95093708678584,43.9955,0.0,B
-5.08258042623202,-5.95093708678584,43.9955,-4.6000073844409,-6.33136699797834,43.9955,0.0,B
-4.6000073844409,-6.33136699797834,46.597,-4.08907376746701,-6.67276192623513,46.597,0.0,B
-4.6000073844409,-6.33136699797834,45.6167525126618,-4.08907376746701,-6.67276192623513,44.9748089608923,3.14159265358979,C
-4.6000073844409,-6.33136699797834,43.9955,-4.08907376746701,-6.67276192623513,43.9955,0.0,B
-4.08907376746701,-6.67276192623513,46.597,-3.8972334904447,-6.78019764349674,46.597,0.0,B
-3.8972334904447,-6.78019764349674,46.597,-3.55292965096169,-6.97301705829816,46.597,0.0,B
-3.55292965096169,-6.97301705829816,46.597,-3.19455874838613,-7.13822830729252,46.597,0.0,B
-3.19455874838613,-7.13822830729252,46.597,-2.99488054168919,-7.23028122143333,46.597,0.0,B
-2.99488054168919,-7.23028122143333,46.597,-2.41836699797834,-7.44296829652587,46.597,0.0,B
-4.08907376746701,-6.67276192623513,46.597,-4.08907376746701,-6.67276192623513,44.9748089608923,0.0785398163397448,C
-3.55292965096169,-6.97301705829816,46.597,-3.55292965096169,-6.97301705829816,46.1847533245235,3.14159265358979,C
-3.8972334904447,-6.78019764349674,46.597,-3.55292965096169,-6.97301705829816,46.1847533245235,-3.14159265358979,C
-3.19455874838613,-7.13822830729252,46.597,-3.55292965096169,-6.97301705829816,46.1847533245235,-3.14159265358979,C
-2.99488054168919,-7.23028122143333,46.597,-2.99488054168919,-7.23028122143333,44.9748089608923,0.0785398163397448,C
-2.41836699797834,-7.44296829652587,46.597,-2.41836699797834,-7.44296829652587,45.6167525126618,3.14159265358979,C
-2.99488054168919,-7.23028122143333,44.9748089608923,-2.41836699797834,-7.44296829652587,45.6167525126618,3.14159265358979,C
-3.55292965096169,-6.97301705829816,46.1847533245235,-3.55292965096169,-6.97301705829816,44.3328654091228,-3.14159265358979,C
-4.08907376746701,-6.67276192623513,44.9748089608923,-3.55292965096169,-6.97301705829816,44.3328654091228,3.14159265358979,C
-2.99488054168919,-7.23028122143333,44.9748089608923,-3.55292965096169,-6.97301705829816,44.3328654091228,3.14159265358979,C
-4.08907376746701,-6.67276192623513,44.9748089608923,-4.08907376746701,-6.67276192623513,43.9955,0.0785398163397448,C
-3.55292965096169,-6.97301705829816,44.3328654091228,-3.55292965096169,-6.97301705829816,43.9955,3.14159265358979,C
-2.99488054168919,-7.23028122143333,44.9748089608923,-2.99488054168919,-7.23028122143333,43.9955,0.0785398163397448,C
-2.41836699797834,-7.44296829652587,45.6167525126618,-2.41836699797834,-7.44296829652587,43.9955,-3.14159265358979,C
-4.08907376746701,-6.67276192623513,43.9955,-3.55292965096169,-6.97301705829816,43.9955,0.0,B
-3.55292965096169,-6.97301705829816,43.9955,-2.99488054168919,-7.23028122143333,43.9955,0.0,B
-2.99488054168919,-7.23028122143333,43.9955,-2.41836699797834,-7.44296829652587,43.9955,0.0,B
-2.41836699797834,-7.44296829652587,46.597,-1.82694341753631,-7.60976699703222,46.597,0.0,B
-2.41836699797834,-7.44296829652587,45.6167525126618,-1.82694341753631,-7.60976699703222,44.9748089608923,3.14159265358979,C
-2.41836699797834,-7.44296829652587,43.9955,-1.82694341753631,-7.60976699703222,43.9955,0.0,B
-1.82694341753631,-7.60976699703222,46.597,-1.61129300954967,-7.65266253021123,46.597,0.0,B
-1.61129300954967,-7.65266253021123,46.597,-1.22425612340485,-7.72964895349755,46.597,0.0,B
-1.22425612340485,-7.72964895349755,46.597,-0.832372057658614,-7.77603148923355,46.597,0.0,B
-0.832372057658614,-7.77603148923355,46.597,-0.614020883166114,-7.80187505379546,46.597,0.0,B
-0.614020883166114,-7.80187505379546,46.597,-2.22044604925031e-15,-7.826,46.597,0.0,B
-1.82694341753631,-7.60976699703222,46.597,-1.82694341753631,-7.60976699703222,44.9748089608923,0.0785398163397448,C
-1.22425612340485,-7.72964895349755,46.597,-1.22425612340485,-7.72964895349755,46.1847533245235,3.14159265358979,C
-1.61129300954967,-7.65266253021123,46.597,-1.22425612340485,-7.72964895349755,46.1847533245235,-3.14159265358979,C
-0.832372057658614,-7.77603148923355,46.597,-1.22425612340485,-7.72964895349755,46.1847533245235,-3.14159265358979,C
-0.614020883166114,-7.80187505379546,46.597,-0.614020883166114,-7.80187505379546,44.9748089608923,0.0785398163397448,C
-2.22044604925031e-15,-7.826,46.597,-2.22044604925031e-15,-7.826,45.6167525126618,3.14159265358979,C
-0.614020883166114,-7.80187505379546,44.9748089608923,-2.22044604925031e-15,-7.826,45.6167525126618,3.14159265358979,C
-1.22425612340485,-7.72964895349755,46.1847533245235,-1.22425612340485,-7.72964895349755,44.3328654091228,-3.14159265358979,C
-1.82694341753631,-7.60976699703222,44.9748089608923,-1.22425612340485,-7.72964895349755,44.3328654091228,3.14159265358979,C
-0.614020883166114,-7.80187505379546,44.9748089608923,-1.22425612340485,-7.72964895349755,44.3328654091228,3.14159265358979,C
-1.82694341753631,-7.60976699703222,44.9748089608923,-1.82694341753631,-7.60976699703222,43.9955,0.0785398163397448,C
-1.22425612340485,-7.72964895349755,44.3328654091228,-1.22425612340485,-7.72964895349755,43.9955,3.14159265358979,C
-0.614020883166114,-7.80187505379546,44.9748089608923,-0.614020883166114,-7.80187505379546,43.9955,0.0785398163397448,C
-2.22044604925031e-15,-7.826,45.6167525126618,-2.22044604925031e-15,-7.826,43.9955,-3.14159265358979,C
-1.82694341753631,-7.60976699703222,43.9955,-1.22425612340485,-7.72964895349755,43.9955,0.0,B
-1.22425612340485,-7.72964895349755,43.9955,-0.614020883166114,-7.80187505379546,43.9955,0.0,B
-0.614020883166114,-7.80187505379546,43.9955,-2.22044604925031e-15,-7.826,43.9955,0.0,B
-2.22044604925031e-15,-7.826,46.597,0.614020883166115,-7.80187505379546,46.597,0.0,B
-2.22044604925031e-15,-7.826,45.6167525126618,0.614020883166115,-7.80187505379546,44.9748089608923,3.14159265358979,C
-2.22044604925031e-15,-7.826,43.9955,0.614020883166115,-7.80187505379546,43.9955,0.0,B
0.614020883166115,-7.80187505379546,46.597,0.832372057658609,-7.77603148923355,46.597,0.0,B
0.832372057658609,-7.77603148923355,46.597,1.22425612340484,-7.72964895349755,46.597,0.0,B
1.22425612340484,-7.72964895349755,46.597,1.61129300954967,-7.65266253021123,46.597,0.0,B
1.61129300954967,-7.65266253021123,46.597,1.82694341753632,-7.60976699703222,46.597,0.0,B
1.82694341753632,-7.60976699703222,46.597,2.41836699797834,-7.44296829652587,46.597,0.0,B
0.614020883166115,-7.80187505379546,46.597,0.614020883166115,-7.80187505379546,44.9748089608923,0.0785398163397448,C
1.22425612340484,-7.72964895349755,46.597,1.22425612340484,-7.72964895349755,46.1847533245235,3.14159265358979,C
0.832372057658609,-7.77603148923355,46.597,1.22425612340484,-7.72964895349755,46.1847533245235,-3.14159265358979,C
1.61129300954967,-7.65266253021123,46.597,1.22425612340484,-7.72964895349755,46.1847533245235,-3.14159265358979,C
1.82694341753632,-7.60976699703222,46.597,1.82694341753632,-7.60976699703222,44.9748089608923,0.0785398163397448,C
2.41836699797834,-7.44296829652587,46.597,2.41836699797834,-7.44296829652587,45.6167525126618,3.14159265358979,C
1.82694341753632,-7.60976699703222,44.9748089608923,2.41836699797834,-7.44296829652587,45.6167525126618,3.14159265358979,C
1.22425612340484,-7.72964895349755,46.1847533245235,1.22425612340484,-7.72964895349755,44.3328654091228,-3.14159265358979,C
0.614020883166115,-7.80187505379546,44.9748089608923,1.22425612340484,-7.72964895349755,44.3328654091228,3.14159265358979,C
1.82694341753632,-7.60976699703222,44.9748089608923,1.22425612340484,-7.72964895349755,44.3328654091228,3.14159265358979,C
0.614020883166115,-7.80187505379546,44.9748089608923,0.614020883166115,-7.80187505379546,43.9955,0.0785398163397448,C
1.22425612340484,-7.72964895349755,44.3328654091228,1.22425612340484,-7.72964895349755,43.9955,3.14159265358979,C
1.82694341753632,-7.60976699703222,44.9748089608923,1.82694341753632,-7.60976699703222,43.9955,0.0785398163397448,C
2.41836699797834,-7.44296829652587,45.6167525126618,2.41836699797834,-7.44296829652587,43.9955,-3.14159265358979,C
0.614020883166115,-7.80187505379546,43.9955,1.22425612340484,-7.72964895349755,43.9955,0.0,B
1.22425612340484,-7.72964895349755,43.9955,1.82694341753632,-7.60976699703222,43.9955,0.0,B
1.82694341753632,-7.60976699703222,43.9955,2.41836699797834,-7.44296829652587,43.9955,0.0,B
2.41836699797834,-7.44296829652587,46.597,2.99488054168919,-7.23028122143333,46.597,0.0,B
2.41836699797834,-7.44296829652587,45.6167525126618,2.99488054168919,-7.23028122143333,44.9748089608923,3.14159265358979,C
2.41836699797834,-7.44296829652587,43.9955,2.99488054168919,-7.23028122143333,43.9955,0.0,B
2.99488054168919,-7.23028122143333,46.597,3.19455874838612,-7.13822830729252,46.597,0.0,B
3.19455874838612,-7.13822830729252,46.597,3.55292965096169,-6.97301705829817,46.597,0.0,B
3.55292965096169,-6.97301705829817,46.597,3.89723349044469,-6.78019764349675,46.597,0.0,B
3.89723349044469,-6.78019764349675,46.597,4.08907376746702,-6.67276192623513,46.597,0.0,B
4.08907376746702,-6.67276192623513,46.597,4.60000738444089,-6.33136699797834,46.597,0.0,B
2.99488054168919,-7.23028122143333,46.597,2.99488054168919,-7.23028122143333,44.9748089608923,0.0785398163397448,C
3.55292965096169,-6.97301705829817,46.597,3.55292965096169,-6.97301705829817,46.1847533245235,3.14159265358979,C
3.19455874838612,-7.13822830729252,46.597,3.55292965096169,-6.97301705829817,46.1847533245235,-3.14159265358979,C
3.89723349044469,-6.78019764349675,46.597,3.55292965096169,-6.97301705829817,46.1847533245235,-3.14159265358979,C
4.08907376746702,-6.67276192623513,46.597,4.08907376746702,-6.67276192623513,44.9748089608923,0.0785398163397448,C
4.60000738444089,-6.33136699797834,46.597,4.60000738444089,-6.33136699797834,45.6167525126618,3.14159265358979,C
4.08907376746702,-6.67276192623513,44.9748089608923,4.60000738444089,-6.33136699797834,45.6167525126618,3.14159265358979,C
3.55292965096169,-6.97301705829817,46.1847533245235,3.55292965096169,-6.97301705829817,44.3328654091228,-3.14159265358979,C
2.99488054168919,-7.23028122143333,44.9748089608923,3.55292965096169,-6.97301705829817,44.3328654091228,3.14159265358979,C
4.08907376746702,-6.67276192623513,44.9748089608923,3.55292965096169,-6.97301705829817,44.3328654091228,3.14159265358979,C
2.99488054168919,-7.23028122143333,44.9748089608923,2.99488054168919,-7.23028122143333,43.9955,0.0785398163397448,C
3.55292965096169,-6.97301705829817,44.3328654091228,3.55292965096169,-6.97301705829817,43.9955,3.14159265358979,C
4.08907376746702,-6.67276192623513,44.9748089608923,4.08907376746702,-6.67276192623513,43.9955,0.0785398163397448,C
4.60000738444089,-6.33136699797834,45.6167525126618,4.60000738444089,-6.33136699797834,43.9955,-3.14159265358979,C
2.99488054168919,-7.23028122143333,43.9955,3.55292965096169,-6.97301705829817,43.9955,0.0,B
3.55292965096169,-6.97301705829817,43.9955,4.08907376746702,-6.67276192623513,43.9955,0.0,B
4.08907376746702,-6.67276192623513,43.9955,4.60000738444089,-6.33136699797834,43.9955,0.0,B
4.60000738444089,-6.33136699797834,46.597,5.08258042623202,-5.95093708678584,46.597,0.0,B
4.60000738444089,-6.33136699797834,45.6167525126618,5.08258042623202,-5.95093708678584,44.9748089608923,3.14159265358979,C
4.60000738444089,-6.33136699797834,43.9955,5.08258042623202,-5.95093708678584,43.9955,0.0,B
5.08258042623202,-5.95093708678584,46.597,5.24403977102202,-5.8016856036726,46.597,0.0,B
5.24403977102202,-5.8016856036726,46.597,5.53381766956592,-5.53381766956592,46.597,0.0,B
5.53381766956592,-5.53381766956592,46.597,5.8016856036726,-5.24403977102202,46.597,0.0,B
